tconst,V1,ID,Title,Year,Age,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,IMDb_catalog_2021,IMDb_rating_2026,IMDb_ratecount_2026,imdb_title_type,Match_Confidence_Current,rating_change,IMDb_rating_2021,IMDb_ratecount_2021,rating_change_2021_2026,ratecount_change_2021_2026,n_platforms,exclusive
tt7790776,3722,3956,Land of the Lustrous,2017,16+,8.0/10,54/100,0,0,1,0,1,8,7.9,2987,tvSeries,Exact (title + year),-0.0999999999999996,8,1040,-0.0999999999999996,1947,1,TRUE
tt7804132,797,800,The World's Most Extraordinary Homes,2017,"",7.6/10,56/100,1,0,0,0,1,7.6,7.6,3848,tvSeries,Exact (title + year),0,7.6,3052,0,796,1,TRUE
tt7804134,1665,1671,My Dear Boy,2017,"",8.0/10,39/100,1,0,0,0,1,8,7.4,115,tvSeries,Exact (title + year),-0.6,8,73,-0.6,42,1,TRUE
tt7806844,2947,3072,Hakumei and Mikochi,2018,16+,7.4/10,46/100,0,1,0,0,1,7.4,7.2,255,tvMiniSeries,Exact (title + year),-0.2,7.4,119,-0.2,136,1,TRUE
tt7808370,1253,1256,Pop Team Epic,2018,18+,6.9/10,47/100,1,0,1,0,1,6.9,6.9,1172,tvSeries,Exact (title + year),0,6.9,658,0,514,2,FALSE
tt7817340,2126,2164,New Amsterdam,2018,16+,8.1/10,74/100,0,1,0,0,1,8.1,7.9,56043,tvSeries,Exact (title + year),-0.199999999999999,8.1,26068,-0.199999999999999,29975,1,TRUE
tt7817930,2755,2865,Ruyi's Royal Love in the Palace,2018,"",7.6/10,52/100,0,1,1,0,1,7.6,7.8,1260,tvSeries,Exact (title + year),0.2,7.6,497,0.2,763,2,FALSE
tt7818356,4764,5082,Pinkfong! Animal Songs,2017,"","",13/100,0,0,1,0,1,,5.1,27,tvSeries,"Fuzzy (title exact, year +-1)",,7,7,-1.9,20,1,TRUE
tt7818362,4598,4909,Amber the Ambulance,2017,"","",14/100,0,0,1,0,1,,7.8,28,tvSeries,Exact (title + year),,7.2,22,0.6,6,1,TRUE
tt7818384,4239,4535,Dino the Dinosaur,2016,all,7.1/10,36/100,0,0,1,0,1,7.1,7.1,52,tvSeries,Exact (title + year),0,6.9,35,0.199999999999999,17,1,TRUE
tt7818686,816,819,James Acaster: Repertoire,2018,18+,8.5/10,56/100,1,0,0,0,1,8.5,8.4,4739,tvMiniSeries,Exact (title + year),-0.0999999999999996,8.5,2822,-0.0999999999999996,1917,1,TRUE
tt7820906,2267,2325,Good Trouble,2019,16+,7.5/10,67/100,0,1,0,0,1,7.5,7.5,10741,tvSeries,Exact (title + year),0,7.5,4738,0,6003,1,TRUE
tt7821912,4384,4684,Troy the Train of Car City,2016,"",7.5/10,32/100,0,0,1,0,1,7.5,7.7,38,tvSeries,Exact (title + year),0.2,7.3,26,0.4,12,1,TRUE
tt7821922,5027,5346,Lots & Lots of Fire Trucks,2010,"","",10/100,0,0,1,0,1,,9.1,13,tvSeries,Exact (title + year),,8.2,5,0.9,8,1,TRUE
tt7821972,4920,5239,Car Patrol of Car City,2017,"","",10/100,0,0,1,0,1,,6.3,43,tvSeries,"Fuzzy (title exact, year +-1)",,6.2,34,0.0999999999999996,9,1,TRUE
tt7826108,273,275,Raising Dion,2019,7+,7.2/10,71/100,1,0,0,0,1,7.2,7.1,18143,tvSeries,Exact (title + year),-0.100000000000001,7.2,9363,-0.100000000000001,8780,1,TRUE
tt7826376,3469,3620,Upload,2020,18+,8.0/10,82/100,0,0,1,0,1,8,7.7,90867,tvSeries,Exact (title + year),-0.3,8,44718,-0.3,46149,1,TRUE
tt7826972,4718,5034,Wonder Balls,2015,"","",13/100,0,0,1,0,1,,8.6,19,tvSeries,Exact (title + year),,7.2,13,1.4,6,1,TRUE
tt7826976,4530,4834,Babies in Car City,2017,"","",18/100,0,0,1,0,1,,7.7,31,tvSeries,Exact (title + year),,7.2,24,0.5,7,1,TRUE
tt7826988,4799,5118,Learn with Ted The Train,2016,"","",10/100,0,0,1,0,1,,7.7,26,tvSeries,Exact (title + year),,7.1,17,0.600000000000001,9,1,TRUE
tt7829834,655,658,My Next Guest Needs No Introduction With David Letterman,2018,18+,7.9/10,59/100,1,0,0,0,1,7.9,7.8,6658,tvSeries,Exact (title + year),-0.100000000000001,7.9,4877,-0.100000000000001,1781,1,TRUE
tt7845644,2275,2333,Single Parents,2018,7+,7.1/10,67/100,0,1,0,0,1,7.1,7.2,7961,tvSeries,Exact (title + year),0.100000000000001,7.1,5102,0.100000000000001,2859,1,TRUE
tt7871864,5314,5662,Wild Sri Lanka,2015,7+,8.6/10,36/100,0,0,0,1,1,8.6,8.1,117,tvMiniSeries,Exact (title + year),-0.5,8.6,61,-0.5,56,1,TRUE
tt7874718,3942,4218,Marcia Clark Investigates The First 48,2018,16+,8.0/10,45/100,0,0,1,0,1,8,8.1,218,tvSeries,Exact (title + year),0.0999999999999996,8,160,0.0999999999999996,58,1,TRUE
tt7878864,4518,4822,Breaking Homicide,2018,"","",19/100,0,0,1,0,1,,7.4,354,tvSeries,Exact (title + year),,7.1,259,0.300000000000001,95,1,TRUE
tt7879138,4072,4358,Killing Bites,2018,18+,6.3/10,41/100,0,0,1,0,1,6.3,6.3,781,tvSeries,Exact (title + year),0,6.3,402,0,379,1,TRUE
tt7879820,182,183,On My Block,2018,16+,8.0/10,75/100,1,0,0,0,1,8,7.8,22410,tvSeries,Exact (title + year),-0.2,8,11669,-0.2,10741,1,TRUE
tt7889220,195,196,Dirty Money,2018,16+,8.1/10,74/100,1,0,0,0,1,8.1,8.1,10820,tvSeries,Exact (title + year),0,8.1,8220,0,2600,1,TRUE
tt7895706,750,753,The Joel McHale Show with Joel McHale,2018,18+,7.2/10,57/100,1,0,0,0,1,7.2,7.1,2601,tvSeries,Exact (title + year),-0.100000000000001,7.2,2240,-0.100000000000001,361,1,TRUE
tt7897050,953,956,Record of Grancrest War,2018,18+,7.2/10,53/100,1,0,0,0,1,7.2,7.1,1495,tvSeries,Exact (title + year),-0.100000000000001,7.2,641,-0.100000000000001,854,1,TRUE
tt7900936,3978,4257,Beatless,2018,"",5.7/10,44/100,0,0,1,0,1,5.7,5.7,318,tvSeries,Exact (title + year),0,5.6,193,0.100000000000001,125,1,TRUE
tt7902072,222,223,Safe,2018,18+,7.3/10,73/100,1,1,0,0,1,7.3,7.2,62703,tvMiniSeries,Exact (title + year),-0.0999999999999996,7.3,34272,-0.0999999999999996,28431,2,FALSE
tt7906168,4684,5000,America's Monsters,2013,"","",13/100,0,0,1,0,1,,6.3,10,tvSeries,Exact (title + year),,7.1,8,-0.8,2,1,TRUE
tt7907916,504,507,Ugly Delicious,2018,18+,7.8/10,63/100,1,0,0,0,1,7.8,7.7,3922,tvSeries,Exact (title + year),-0.0999999999999996,7.8,3212,-0.0999999999999996,710,1,TRUE
tt7907922,3527,3703,Truth Seekers,2020,16+,7.1/10,71/100,0,0,1,0,1,7.1,7,16383,tvSeries,Exact (title + year),-0.0999999999999996,7.1,10347,-0.0999999999999996,6036,1,TRUE
tt7908628,1976,1991,What We Do in the Shadows,2019,18+,8.5/10,87/100,0,1,0,0,1,8.5,8.5,128241,tvSeries,Exact (title + year),0,8.5,40174,0,88067,1,TRUE
tt7909708,1285,1288,72 Dangerous Animals: Latin America,2017,16+,6.6/10,47/100,1,0,0,0,1,6.6,6.6,848,tvMiniSeries,Exact (title + year),0,6.6,463,0,385,1,TRUE
tt7909970,60,61,Unbelievable,2019,18+,8.4/10,84/100,1,0,0,0,1,8.4,8.3,138337,tvMiniSeries,Exact (title + year),-0.0999999999999996,8.4,79373,-0.0999999999999996,58964,1,TRUE
tt7913450,996,999,Soundtrack,2019,"",6.8/10,52/100,1,0,0,0,1,6.8,6.8,2311,tvSeries,Exact (title + year),0,6.8,1855,0,456,1,TRUE
tt7923710,401,403,My Mister,2018,"",9.1/10,66/100,1,0,0,0,1,9.1,9,15980,tvSeries,Exact (title + year),-0.0999999999999996,9.1,3663,-0.0999999999999996,12317,1,TRUE
tt7923832,788,791,Avlu,2018,18+,7.2/10,56/100,1,0,0,0,1,7.2,7.3,2434,tvSeries,Exact (title + original-language year),0.0999999999999996,7.2,1327,0.0999999999999996,1107,1,TRUE
tt7924812,1215,1218,First Team: Juventus,2018,"",7.3/10,48/100,1,0,0,0,1,7.3,7.2,2264,tvSeries,Exact (title + year),-0.0999999999999996,7.3,1909,-0.0999999999999996,355,1,TRUE
tt7931520,1554,1560,Blazing Transfer Students,2017,"",7.3/10,41/100,1,0,0,0,1,7.3,6.6,159,tvSeries,Exact (title + year),-0.7,6.5,103,0.0999999999999996,56,1,TRUE
tt7935522,1093,1096,Drug Lords,2018,18+,6.8/10,50/100,1,0,0,0,1,6.8,6.8,1676,tvSeries,Exact (title + year),0,6.8,1117,0,559,1,TRUE
tt7936386,1945,1955,Paul Hollywood's Big Continental Road Trip,2017,"","",13/100,1,0,0,0,1,,7.4,276,tvSeries,Exact (title + year),,7.4,184,0,92,1,TRUE
tt7939768,5099,5427,The Mighty Ducks: Game Changers,2021,7+,7.5/10,63/100,0,0,0,1,1,7.5,7.2,6260,tvSeries,Exact (title + year),-0.3,7.5,3267,-0.3,2993,1,TRUE
tt7939778,3154,3285,Glam Masters,2018,"",4.5/10,38/100,0,1,0,0,1,4.5,4.3,192,tvSeries,Exact (title + year),-0.2,4.5,125,-0.2,67,1,TRUE
tt7940468,1532,1538,Fate/Extra Last Encore,2018,18+,5.4/10,42/100,1,0,0,0,1,5.4,5.4,1178,tvSeries,Exact (title + year),0,5.4,640,0,538,1,TRUE
tt7941974,4170,4465,Bat Pat,2016,"","",38/100,0,0,1,0,1,,7.3,37,tvSeries,"Fuzzy (title exact, year +-1)",,6.5,22,0.8,15,1,TRUE
tt7943036,1438,1444,Twice Upon a Time,2019,"",6.2/10,44/100,1,0,0,0,1,6.2,6.2,1331,tvMiniSeries,Exact (title + year),0,6.2,750,0,581,1,TRUE
tt7943660,4435,4736,Hilarious Helmet History,2017,"",6.6/10,29/100,0,0,1,0,1,6.6,7.4,13,tvSeries,Exact (title + year),0.800000000000001,6.6,13,0.800000000000001,0,1,TRUE
tt7944664,583,586,B: The Beginning,2018,18+,7.2/10,61/100,1,0,0,0,1,7.2,7,6227,tvSeries,Exact (title + year),-0.2,7.2,4168,-0.2,2059,1,TRUE
tt7945720,174,175,Dirty John,2018,18+,7.2/10,76/100,1,0,0,0,1,7.2,7.3,26661,tvSeries,Exact (title + year),0.0999999999999996,7.2,16984,0.0999999999999996,9677,1,TRUE
tt7949200,910,913,Nicky Jam: El Ganador,2018,"",7.8/10,54/100,1,0,0,0,1,7.8,7.7,1385,tvSeries,Exact (title + year),-0.0999999999999996,7.8,998,-0.0999999999999996,387,1,TRUE
tt7949204,698,701,Chambers,2019,16+,6.5/10,58/100,1,0,0,0,1,6.5,6.4,10539,tvSeries,Exact (title + year),-0.0999999999999996,6.5,7652,-0.0999999999999996,2887,1,TRUE
tt7949606,903,906,The Last Czars,2019,"",7.3/10,54/100,1,0,0,0,1,7.3,7.3,10751,tvMiniSeries,Exact (title + year),0,7.3,6784,0,3967,1,TRUE
tt7956274,1754,1762,Edha,2018,18+,4.8/10,36/100,1,0,0,0,1,4.8,4.9,746,tvMiniSeries,Exact (title + year),0.100000000000001,4.9,588,0,158,1,TRUE
tt7956374,1579,1585,Cleo & Cuquin,2018,7+,8.0/10,40/100,1,0,0,0,1,8,6.9,158,tvSeries,Exact (title + year),-1.1,7.9,78,-1,80,1,TRUE
tt7965802,686,689,MEGALOBOX,2018,16+,7.8/10,59/100,1,1,0,0,1,7.8,7.7,4665,tvSeries,Exact (title + original-language year),-0.0999999999999996,7.8,2490,-0.0999999999999996,2175,2,FALSE
tt7967262,2635,2736,The Titan Games,2019,all,7.0/10,55/100,0,1,0,0,1,7,7.1,3731,tvSeries,Exact (title + year),0.0999999999999996,7.1,3106,0,625,1,TRUE
tt7967882,1420,1426,Rainbow Rangers,2018,all,5.4/10,44/100,1,0,0,0,1,5.4,4,275,tvSeries,Exact (title + year),-1.4,5.5,135,-1.5,140,1,TRUE
tt7971476,272,274,The Politician,2019,16+,7.5/10,71/100,1,0,0,0,1,7.5,7.4,26180,tvSeries,Exact (title + year),-0.0999999999999996,7.5,19214,-0.0999999999999996,6966,1,TRUE
tt7975182,1523,1529,Love Daily,2018,"",6.1/10,42/100,1,0,0,0,1,6.1,6.1,209,tvSeries,Exact (title + year),0,6.1,119,0,90,1,TRUE
tt7976532,1030,1033,Live,2018,16+,8.4/10,52/100,1,0,0,0,1,8.4,8.3,1742,tvSeries,Exact (title + year),-0.0999999999999996,8.4,947,-0.0999999999999996,795,1,TRUE
tt7978538,1363,1367,Numberblocks,2017,all,8.1/10,45/100,1,0,0,0,1,8.1,8.7,666,tvSeries,Exact (title + year),0.6,8.2,120,0.5,546,1,TRUE
tt7978710,1002,1005,Sword Art Online Alternative: Gun Gale Online,2018,16+,6.9/10,52/100,1,1,0,0,1,6.9,6.8,3375,tvSeries,Exact (title + year),-0.100000000000001,6.9,1779,-0.100000000000001,1596,2,FALSE
tt7981052,1071,1074,Rapture,2018,18+,7.2/10,51/100,1,0,0,0,1,7.2,7.1,638,tvMiniSeries,Exact (title + year),-0.100000000000001,7.2,497,-0.100000000000001,141,1,TRUE
tt7983796,1869,1877,Droppin' Cash: Los Angeles,2018,16+,3.5/10,30/100,1,0,0,0,1,3.5,3.3,133,tvSeries,Exact (title + year),-0.2,3.5,104,-0.2,29,1,TRUE
tt7985540,4257,4553,Eat. Race. Win.,2018,"",7.1/10,36/100,0,0,1,0,1,7.1,7.1,309,tvSeries,Exact (title + year),0,7.1,197,0,112,1,TRUE
tt7985576,314,316,The Serpent,2021,"",7.6/10,69/100,1,0,0,0,1,7.6,7.6,55061,tvMiniSeries,Exact (title + year),0,7.7,30398,-0.100000000000001,24663,1,TRUE
tt7986946,4406,4707,The Weather Files,2018,"",7.6/10,31/100,0,0,1,0,1,7.6,7.6,10,tvSeries,Exact (title + year),0,7.6,8,0,2,1,TRUE
tt8001106,480,482,Giri/Haji,2019,"",7.9/10,64/100,1,0,0,0,1,7.9,7.8,19458,tvMiniSeries,Exact (title + year),-0.100000000000001,7.9,11474,-0.100000000000001,7984,1,TRUE
tt8001136,2683,2787,Black Narcissus,2020,18+,5.8/10,54/100,0,1,0,0,1,5.8,5.9,3238,tvMiniSeries,Exact (title + year),0.100000000000001,5.8,2329,0.100000000000001,909,1,TRUE
tt8001250,845,848,Always a Witch,2019,16+,6.2/10,55/100,1,0,0,0,1,6.2,6.3,3014,tvSeries,Exact (title + year),0.0999999999999996,6.2,2140,0.0999999999999996,874,1,TRUE
tt8001718,1361,1365,Prince of Peoria,2018,all,5.9/10,45/100,1,0,0,0,1,5.9,6.1,687,tvSeries,Exact (title + year),0.199999999999999,5.9,363,0.199999999999999,324,1,TRUE
tt8001788,684,687,Girls from Ipanema,2019,16+,7.9/10,59/100,1,0,0,0,1,7.9,7.8,4148,tvSeries,Exact (title + year),-0.100000000000001,7.9,3001,-0.100000000000001,1147,1,TRUE
tt8004578,456,458,Flint Town,2018,18+,7.9/10,64/100,1,0,0,0,1,7.9,7.8,4294,tvSeries,Exact (title + year),-0.100000000000001,7.9,3337,-0.100000000000001,957,1,TRUE
tt8004628,851,854,Selection Day,2018,16+,7.4/10,55/100,1,0,0,0,1,7.4,7.3,2571,tvSeries,Exact (title + year),-0.100000000000001,7.4,1955,-0.100000000000001,616,1,TRUE
tt8005176,3628,3842,The Feed,2019,16+,6.3/10,60/100,0,0,1,0,1,6.3,6.3,2592,tvSeries,Exact (title + year),0,6.3,1648,0,944,1,TRUE
tt8005374,286,288,Explained,2018,16+,8.0/10,70/100,1,0,0,0,1,8,8,10405,tvSeries,Exact (title + year),0,8.1,7243,-0.0999999999999996,3162,1,TRUE
tt8009602,927,930,Huge in France,2019,16+,6.8/10,53/100,1,0,0,0,1,6.8,6.8,3274,tvSeries,Exact (title + year),0,6.8,2446,0,828,1,TRUE
tt8009622,1400,1405,Twelve Forever,2019,7+,6.7/10,44/100,1,0,0,0,1,6.7,6.9,894,tvSeries,Exact (title + year),0.2,6.7,492,0.2,402,1,TRUE
tt8010342,1327,1331,The Break with Michelle Wolf,2018,18+,5.3/10,46/100,1,0,0,0,1,5.3,5.6,1977,tvSeries,Exact (title + year),0.3,5.3,1804,0.3,173,1,TRUE
tt8016478,1730,1738,Pablo,2017,"",7.6/10,37/100,1,0,0,0,1,7.6,7.9,77,tvSeries,Exact (title + year),0.300000000000001,7.6,40,0.300000000000001,37,1,TRUE
tt8019444,311,313,Aggretsuko,2018,16+,8.1/10,69/100,1,0,0,0,1,8.1,8,8306,tvSeries,Exact (title + year),-0.0999999999999996,8.1,5082,-0.0999999999999996,3224,1,TRUE
tt8021824,486,489,The Innocents,2018,"",6.3/10,63/100,1,0,0,0,1,6.3,6.3,6595,tvSeries,Exact (title + year),0,6.3,5351,0,1244,1,TRUE
tt8022978,1344,1348,Power Rangers Beast Morphers,2019,7+,6.8/10,45/100,1,0,0,0,1,6.8,6.6,1013,tvSeries,Exact (title + year),-0.2,6.8,439,-0.2,574,1,TRUE
tt8027624,1662,1668,Tijuana,2019,16+,7.1/10,39/100,1,0,0,0,1,7.1,6.9,398,tvSeries,Exact (title + year),-0.199999999999999,7.1,289,-0.199999999999999,109,1,TRUE
tt8033244,1108,1111,The Alcàsser Murders,2019,18+,7.1/10,50/100,1,0,0,0,1,7.1,7,2924,tvMiniSeries,Exact (title + year),-0.0999999999999996,7.1,1749,-0.0999999999999996,1175,1,TRUE
tt8036272,252,253,Tuca & Bertie,2019,18+,7.4/10,72/100,1,0,0,0,1,7.4,7.4,9309,tvSeries,Exact (title + year),0,7.4,5358,0,3951,1,TRUE
tt8045690,661,664,Luis Miguel: The Series,2018,16+,8.0/10,59/100,1,0,0,0,1,8,8,5571,tvMiniSeries,Exact (title + year),0,8.1,3563,-0.0999999999999996,2008,1,TRUE
tt8046422,5320,5668,Chip 'n Dale's Nutty Tales,2017,"",7.0/10,35/100,0,0,0,1,1,7,6.2,87,tvSeries,Exact (title + year),-0.8,6.9,21,-0.7,66,1,TRUE
tt8050586,2580,2678,The Bisexual,2018,"",6.3/10,57/100,0,1,0,0,1,6.3,6.5,1543,tvSeries,Exact (title + year),0.2,6.3,990,0.2,553,1,TRUE
tt8050740,5092,5420,Amphibia,2019,7+,8.1/10,65/100,0,0,0,1,1,8.1,8.3,12032,tvSeries,Exact (title + year),0.200000000000001,8.1,2319,0.200000000000001,9713,1,TRUE
tt8050756,5066,5388,The Owl House,2020,7+,8.1/10,78/100,0,0,0,1,1,8.1,8.6,26286,tvSeries,Exact (title + year),0.5,8.1,3597,0.5,22689,1,TRUE
tt8053430,5337,5685,Rocky Mountain Animal Rescue,2018,"",7.9/10,30/100,0,0,0,1,1,7.9,7.8,66,tvSeries,Exact (title + year),-0.100000000000001,7.9,18,-0.100000000000001,48,1,TRUE
tt8059904,1809,1817,Project S The Series,2017,"","",34/100,1,0,0,0,1,,8.3,147,tvSeries,Exact (title + year),,8.6,80,-0.299999999999999,67,1,TRUE
tt8060080,4003,4286,The Fabric of the Cosmos,2011,"",8.7/10,43/100,0,0,1,0,1,8.7,8.5,370,tvMiniSeries,Exact (title + year),-0.199999999999999,8.6,232,-0.0999999999999996,138,1,TRUE
tt8060322,1630,1636,Littlest Pet Shop: A World of Our Own,2018,all,6.8/10,39/100,1,0,0,0,1,6.8,5.8,132,tvSeries,"Fuzzy (title exact, year +-1)",-1,6.7,74,-0.9,58,1,TRUE
tt8063174,822,825,Immortals,2018,7+,5.3/10,55/100,1,0,0,0,1,5.3,5.1,11191,tvSeries,Exact (title + year),-0.2,5.3,2672,-0.2,8519,1,TRUE
tt8064302,87,88,Dead to Me,2019,18+,8.0/10,82/100,1,0,0,0,1,8,7.9,111001,tvSeries,Exact (title + year),-0.0999999999999996,8,60069,-0.0999999999999996,50932,1,TRUE
tt8068852,5278,5624,The Rocketeer,2019,all,6.3/10,42/100,0,0,0,1,1,6.3,5.2,341,tvSeries,Exact (title + year),-1.1,6.3,88,-1.1,253,1,TRUE
tt8069036,523,526,Bard of Blood,2019,18+,6.9/10,63/100,1,0,0,0,1,6.9,6.7,13003,tvSeries,Exact (title + year),-0.2,6.9,9245,-0.2,3758,1,TRUE
tt8072678,3261,3393,The Alec Baldwin Show,2018,"",3.3/10,28/100,0,1,0,0,1,3.3,4,396,tvSeries,Exact (title + year),0.7,3.3,344,0.7,52,1,TRUE
tt8077544,4046,4330,All or Nothing: The Dallas Cowboys,2018,18+,7.7/10,42/100,0,0,1,0,1,7.7,7.6,1050,tvMiniSeries,Exact (title + year),-0.100000000000001,7.7,824,-0.100000000000001,226,1,TRUE
tt8078816,742,745,Something in the Rain,2018,7+,8.1/10,57/100,1,0,0,0,1,8.1,8,11434,tvSeries,Exact (title + year),-0.0999999999999996,8.1,4153,-0.0999999999999996,7281,1,TRUE
tt8080054,533,536,Patriot Act with Hasan Minhaj,2018,18+,8.3/10,62/100,1,0,0,0,1,8.3,8.3,8203,tvSeries,Exact (title + year),0,8.3,6696,0,1507,1,TRUE
tt8084058,1064,1067,Suits,2018,"",7.4/10,51/100,1,0,1,0,1,7.4,7.4,894,tvSeries,Exact (title + year),0,7.4,538,0,356,2,FALSE
tt8088196,1851,1859,Iron Ladies,2018,"",5.9/10,31/100,1,0,0,0,1,5.9,6.9,65,tvSeries,Exact (title + year),1,5.9,46,1,19,1,TRUE
tt8089592,2075,2110,Little Fires Everywhere,2020,18+,7.7/10,76/100,0,1,0,0,1,7.7,7.6,62118,tvMiniSeries,Exact (title + year),-0.100000000000001,7.7,31730,-0.100000000000001,30388,1,TRUE
tt8096510,3758,4001,Sarazanmai,2019,7+,7.0/10,52/100,0,0,1,0,1,7,6.8,484,tvSeries,Exact (title + year),-0.2,7,244,-0.2,240,1,TRUE
tt8098164,3973,4252,Six Dreams,2018,"",7.8/10,44/100,0,0,1,0,1,7.8,7.8,350,tvSeries,Exact (title + year),0,7.8,276,0,74,1,TRUE
tt8099388,4583,4893,Make48,2017,"","",16/100,0,0,1,0,1,,9.2,6,tvSeries,Exact (title + year),,,,,,1,TRUE
tt8101850,3488,3647,Undone,2019,18+,8.2/10,78/100,0,0,1,0,1,8.2,8.2,26997,tvSeries,Exact (title + year),0,8.2,14912,0,12085,1,TRUE
tt8103070,191,192,Legacies,2018,16+,7.4/10,74/100,1,0,0,0,1,7.4,7.2,42583,tvSeries,Exact (title + year),-0.2,7.4,21526,-0.2,21057,1,TRUE
tt8105958,789,792,Wild District,2018,18+,8.3/10,56/100,1,0,0,0,1,8.3,8.1,2339,tvMiniSeries,Exact (title + year),-0.200000000000001,8.3,1690,-0.200000000000001,649,1,TRUE
tt8107988,404,406,Carole & Tuesday,2019,7+,7.9/10,66/100,1,0,0,0,1,7.9,7.7,2982,tvSeries,Exact (title + year),-0.2,7.9,1646,-0.2,1336,1,TRUE
tt8111088,5058,5377,The Mandalorian,2019,16+,8.8/10,94/100,0,0,0,1,1,8.8,8.6,662231,tvSeries,Exact (title + year),-0.200000000000001,8.8,326012,-0.200000000000001,336219,1,TRUE
tt8115560,573,576,Tidying Up with Marie Kondo,2019,7+,6.6/10,61/100,1,0,0,0,1,6.6,6.6,4130,tvSeries,Exact (title + year),0,6.6,3142,0,988,1,TRUE
tt8115666,5279,5626,Fast Layne,2019,all,5.6/10,41/100,0,0,0,1,1,5.6,5.7,337,tvSeries,Exact (title + year),0.100000000000001,5.6,174,0.100000000000001,163,1,TRUE
tt8115672,1589,1595,Charlie's Colorforms City,2019,all,7.1/10,40/100,1,0,0,0,1,7.1,6.3,194,tvSeries,Exact (title + year),-0.8,7.1,116,-0.8,78,1,TRUE
tt8115688,1673,1679,Chico Bon Bon: Monkey with a Tool Belt,2020,all,6.3/10,39/100,1,0,0,0,1,6.3,6.3,184,tvSeries,Exact (title + year),0,6.7,98,-0.4,86,1,TRUE
tt8115702,1484,1490,Go! Go! Cory Carson,2020,all,8.1/10,43/100,1,0,0,0,1,8.1,7.7,448,tvSeries,Exact (title + year),-0.399999999999999,8.1,170,-0.399999999999999,278,1,TRUE
tt8123920,4725,5041,Ruining History,2017,"","",13/100,0,0,1,0,1,,8.2,391,tvSeries,Exact (title + year),,8.2,296,0,95,1,TRUE
tt8124372,4691,5007,Homebuddies,2017,"","",13/100,0,0,1,0,1,,8.8,18,tvSeries,Exact (title + year),,8.3,18,0.5,0,1,TRUE
tt8128344,3509,3676,Flack,2019,16+,7.2/10,74/100,0,0,1,0,1,7.2,7.3,6780,tvSeries,Exact (title + year),0.0999999999999996,7.1,3737,0.2,3043,1,TRUE
tt8129450,2212,2263,Breeders,2020,18+,7.4/10,69/100,0,1,0,0,1,7.4,7.6,9752,tvSeries,Exact (title + year),0.199999999999999,7.4,3963,0.199999999999999,5789,1,TRUE
tt8129694,1763,1771,YG Future Strategy Office,2018,18+,7.0/10,35/100,1,0,0,0,1,7,6.6,243,tvMiniSeries,Exact (title + year),-0.4,7.1,188,-0.5,55,1,TRUE
tt8134160,3976,4255,All or Nothing: The Michigan Wolverines,2018,"",7.6/10,44/100,0,0,1,0,1,7.6,7.6,808,tvMiniSeries,Exact (title + year),0,7.6,647,0,161,1,TRUE
tt8134186,2067,2100,Devs,2020,18+,7.7/10,77/100,0,1,0,0,1,7.7,7.6,58460,tvMiniSeries,Exact (title + year),-0.100000000000001,7.7,30190,-0.100000000000001,28270,1,TRUE
tt8139862,589,592,Norm Macdonald Has a Show,2018,"",8.7/10,61/100,1,0,0,0,1,8.7,8.5,4011,tvSeries,Exact (title + year),-0.199999999999999,8.7,2968,-0.199999999999999,1043,1,TRUE
tt8159960,1649,1655,Baby Ballroom,2017,"",7.8/10,39/100,1,0,0,0,1,7.8,7.6,238,tvSeries,Exact (title + year),-0.2,7.8,162,-0.2,76,1,TRUE
tt8160064,1142,1145,Hymn of Death,2018,18+,7.5/10,50/100,1,0,0,0,1,7.5,7.7,2726,tvMiniSeries,Exact (title + year),0.2,7.4,780,0.3,1946,1,TRUE
tt8164794,1173,1176,Lunatics,2019,18+,6.6/10,49/100,1,0,0,0,1,6.6,6.6,3899,tvMiniSeries,Exact (title + year),0,6.6,2842,0,1057,1,TRUE
tt8165086,1242,1245,Sintonia,2019,18+,6.8/10,47/100,1,0,0,0,1,6.8,6.8,2040,tvSeries,Exact (title + year),0,6.7,819,0.0999999999999996,1221,1,TRUE
tt8168678,383,385,The Chalet,2018,18+,7.0/10,67/100,1,0,0,0,1,7,7,7960,tvSeries,"Fuzzy (title exact, year +-1)",0,7,6215,0,1745,1,TRUE
tt8169088,3781,4029,All or Nothing: New Zealand All Blacks,2018,16+,8.1/10,51/100,0,0,1,0,1,8.1,8,1192,tvMiniSeries,Exact (title + year),-0.0999999999999996,8.1,857,-0.0999999999999996,335,1,TRUE
tt8171234,1700,1706,Empire Games,2018,7+,5.7/10,38/100,1,0,0,0,1,5.7,5.8,406,tvSeries,Exact (title + year),0.0999999999999996,5.8,265,0,141,1,TRUE
tt8171410,1618,1624,Tango,2018,"",7.2/10,40/100,1,0,0,0,1,7.2,7,250,tvSeries,Exact (title + year),-0.2,7.2,144,-0.2,106,1,TRUE
tt8174114,5290,5637,Tut's Treasures: Hidden Secrets,2018,"",7.4/10,39/100,0,0,0,1,1,7.4,7.3,359,tvMiniSeries,Exact (title + year),-0.100000000000001,7.4,133,-0.100000000000001,226,1,TRUE
tt8179402,281,283,Fate: The Winx Saga,2021,18+,6.9/10,70/100,1,0,0,0,1,6.9,6.8,65062,tvSeries,Exact (title + year),-0.100000000000001,6.9,29210,-0.100000000000001,35852,1,TRUE
